taxi_id,trip_start_time,trip_end_time,payment_type,trip_miles,fare,tips,trip_total
cf8fc0defad75ac3aca9bf3b6033d793eecfa904,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.8,5.0,0.0,5.5
38769900b4cf303e283cfff3507dd565cff322d6,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,13.22,35.25,5.36,41.11
d32eaccf2476f178ab9b3eb6811fad515745cf7d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.0,5.75,0.0,5.75
db3809efc190852950d511beed1ea9f8a2ac5b5d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,17.56,44.25,9.75,58.5
1c7a488d9ec060e54b8222f1a5525a8506acf7ca,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Mobile,2.62,9.5,2.38,11.88
3a71d629585cfe65ac15aacdb6b84a6b761d6249,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.7,5.0,0.0,5.0
0542834f6078a44ced1741923103a0db1d864f33,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,1.22,7.0,0.0,7.0
1cc4830d783fe22ea65ba5d246ce665c850949d2,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Unknown,10.7,28.0,0.0,28.0
88f851b4f2742e40f9ced2f1ad8a873caeba56ce,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,19.35,47.75,10.85,65.1
c06e2d0c631a873f43cfcf77abd20b0722b9b8a7,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,19.57,48.0,10.5,63.0
dc5de71762dd0682cbed1813a4d00b1cd2b26d52,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Unknown,9.5,27.0,0.0,27.0
51f4a3fe273dbfae791706888c2fac8801edabb0,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,0.0,18.0,0.0,18.0
f418aa627b327fd1a722f9276cf6a594afc06461,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:15:00.000000 UTC,Credit Card,17.6,51.25,13.94,69.69
b7c021d112066e0527de3372d6226e9d922d767f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,15.64,43.0,9.9,59.4
8306b6b032f138af4b3880379e2b07c2752f39f0,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,2.0,8.0,0.0,8.0
dbdb502594d3baff967e4ac64fd5f8b178f9e817,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Unknown,11.9,32.75,0.0,32.75
508dd035f3e6d309cacef566923306c039553a18,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Prcard,1.09,5.5,0.77,6.27
efd77688d0eb676a9f79cdf5d32f408ff2852f74,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,16.7,41.75,0.0,45.75
5dc7cf694028f0f65741807898b92879065b2294,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,5.2,15.5,1.0,22.0
7149ed8138ac8a24dd0fdc686bb45f0d6930541c,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,17.4,42.75,10.0,84.25
48577e297bad21c8dc78c6d6ee0436c72bfc658a,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.0,3.5,0.0,7.5
a5537ebef2219295801cdb2b5c4767c457ce0477,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.1,10.0,0.0,10.0
f16b04b0b1ba457db45fa8dccc355b3d63c5b74a,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Unknown,13.0,36.5,0.0,36.5
02e7c16b32fca07ad291ea8625444f9e96c7be53,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.1,8.5,2.0,10.5
5db3a9cb84bfc5fddc9eab44c5ab6ac7af01c264,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,2.44,10.75,0.0,10.75
580e6b17c7ba5ad4e1694cd77d7ef819430d9ddb,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,17.72,43.5,12.12,60.62
de8af61dc6ff36febb4f7e47809d67e28aed90f2,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,2.61,11.0,2.0,13.5
ab12edc3ce99a20a06f314fb8c1a73feb123de06,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,16.2,41.25,9.15,54.4
8cf37b61cacc1b36a137f3c534e6cf2a5d9373d0,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,5.73,17.25,3.55,21.3
3aff2d4402029c8380021d5bd63fcd75147b32c5,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Mobile,0.0,9.5,2.33,11.83
126e07892193d96029e2ad9eeab1cadcf088f637,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,1.02,6.25,0.0,6.25
7e81aa65866312ce0cf612a19c1d8119fa7bc2b5,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,0.86,6.25,0.0,6.25
3697edd2553a1351675356f107f67349b6d9bf22,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Mobile,2.11,9.5,1.74,11.24
d0ad6df7550464ae89f12252499709b08ed83dc1,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Unknown,9.6,25.75,0.0,25.75
9be45ebe0039ca975c0d9b6f777e1ea0ed93ce72,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,2.78,10.0,0.0,10.0
db8a5addcc65857e488a9b50e972eab5a6b5b6be,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Mobile,1.87,9.5,3.51,13.01
5c74c497938b7a82cab5725bb16893ccdaf7851b,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,1.77,7.75,2.0,10.25
f33122a2ee55097ec3e5973b7002b139e3481125,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,17.7,43.75,9.85,59.1
38148a5430d900fe60254ab0a19865ed2a214db5,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.7,5.0,0.0,5.0
3bcf54523436888157c8aa2ac2f466aaf840d64e,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,14.63,37.25,12.75,76.5
a2a4f67edb8a07c48ee9ed4be8955de573793624,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,17.4,44.0,9.7,57.7
56abc1f118d4ab8cf799dc5e009d30a34e8ba322,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,2.25,13.25,0.0,13.25
9cac287af4534d5a3f5c5f4ce903735c7ed69f84,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,0.0,44.5,0.0,51.5
ff0aeb880f21574c254e30f98a27d0a66c56ca7f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,10.61,29.5,0.0,29.5
fb8ea7c1b518a9c7359ba48acd7fa4a1b412c4af,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Unknown,0.7,31.0,0.0,31.0
fbf9463a54849c8f4e1af5ea6d000a9e0526dd04,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,10.65,28.0,6.5,39.0
fea6b102af0716fcd385983548a491d6769b64bd,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Unknown,8.5,30.0,0.0,30.0
fda69c552b47842efd0918cdf2fca5901bd51ecd,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.0,48.0,9.7,57.7
2611d2b6bf6adb622f2e3559bab32b4de465414e,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,14.07,37.25,10.69,53.44
9695305b701446548a8e4c8ce65095673ada788f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,11.12,29.5,0.0,29.5
df03693e19bd139e94334dcbb62796600123d75b,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.7,32.75,0.0,32.75
a57d99e330d64503a2c9b3f89f149bd3096d8436,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,9.86,27.75,6.45,38.7
6a2da9ad7fa968c1b763c1817d7e0593376deb4d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.09,3.5,0.0,3.5
3797d08acc9665a744999aa8fe7b4889bc51dc0d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Mobile,1.54,9.5,1.0,10.5
1a9852dc6bc1d732a3475a46d65575ebec808afd,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,2.8,10.5,0.0,10.5
09c8e858345d47ee6384785847d069436833b4c0,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,9.89,28.25,0.0,28.25
85dd0a5ffa84bdcc747b026a916c4dc576830dd3,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.4,19.75,0.0,19.75
2d68c2f3d58d1fea45a8c0b51176a5de49b1e382,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,12.3,32.75,5.0,42.25
d7704838e86a0354baabcdc3cb8b66fd5b02144b,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Mobile,1.38,7.5,1.6,9.6
4a81a03af647560b4b16d89fbb6877a8094379ae,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,11.17,29.0,0.0,29.0
50715ae606635b4598e8dd5bd883d709fbc2c4b6,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,13.55,35.0,7.1,42.1
2681344f7e367d14eadc6dc30461e0d34a187500,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,4.38,14.5,0.0,18.5
33b088816db1ce229934104aacc88ee203ffafae,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,16.0,41.75,9.25,55.0
d1ee31d209f0a46473a0e5d211c498d34291363a,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,7.83,24.0,0.0,24.0
6c2602fbcc65d07a434e370a4fb859b857e5f5f6,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,21.77,52.75,11.85,71.1
d61e6e9a3a4438ae9f85573ef24992c2ba0d7395,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,18.67,45.5,8.0,58.5
7d773af497b705d9ca852788e35fd0bcbf3e4d3f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,9.63,26.0,0.0,26.0
015bb83c86426baf38ba25952d3965a0aae31576,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,11.2,29.0,0.0,29.0
161f6e1e31b44962b66a5b9051a787d88d8a8f72,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,6.82,19.5,0.0,19.5
f3adc98ebba8d9fd95ea3c3f718a06dd2fd6da28,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,10.8,30.75,2.0,33.25
d9056cd220f8f839a775566e98b4a967b67f91aa,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,17.68,44.5,0.0,48.5
24311e4233301128ecc2a8f5ede487cd3bcca0cf,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.49,5.5,0.0,6.5
281482c1809cb0e6d72ac8cf17ace850e18cfa5d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,1.6,7.75,0.0,7.75
e5656102496b3409bba360c31057d1ab1e6657d1,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,9.82,26.0,0.0,26.0
629f538170f5a6d60d9338784402f5364f93daa0,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,9.0,25.0,8.5,50.5
fea4881a8c90519e65879f70b1473a09cbb9e6e9,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,0.0,7.25,2.0,10.25
879939859948de420903ea798adde91ed41fb25f,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,25.92,62.0,12.9,77.4
ceb333e68a8160c774e26306fbdb0db0131b2e28,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Unknown,0.5,26.5,0.0,26.5
fde16f6245a32b60ff638326a8d92eb429c0d7d0,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.0,5.0,3.0,8.0
1fedf12f1b5fcd566e64ce18fa38fe378123707c,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.48,4.5,3.0,8.0
ff4ee5644d2d41722e3a5c1c185bed58ed4222c0,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.7,4.75,0.0,4.75
fb029174fcbbaf00a5cc5377f5de5167c1c58dc1,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,10.63,32.5,0.0,32.5
5fac46cfb664f895adab1a1cafd0ddd2740fa86d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.11,4.5,0.0,4.5
ab93ff6dc00371e8d31b50b3ffe195a296ea7650,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Unknown,0.0,34.5,0.0,34.5
980e1189cb100bd3f953ae56c252f3aa9648f1d9,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Cash,0.33,10.25,0.0,10.25
e84f50adf7600697e9974985f502fd756600dc08,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,1.2,6.5,2.0,9.0
819b976b6f24239e802af75a5e8c9e2ccc334594,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,16.82,43.75,0.0,49.25
049b9151043283cfba9f8e45950533f107f600ec,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.86,5.5,2.0,8.0
a6d4b2ed0050e17a2b8cbfcd5cec011fa1bd9b42,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,12.67,31.75,0.0,31.75
676ffdfe5bb9ebde5031bd82ff8c9b227607bb53,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,17.39,44.0,9.7,58.2
539f2e8bf4afc1bae434bb1d7276eaefa9597a34,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.0,3.25,3.7,10.95
bbbf55bd152b85fd4cb52544aed6c02eb3809f1c,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,1.82,8.75,0.0,8.75
32c00581a82be3634144c79d23bb2a060fc796eb,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.86,6.25,0.0,7.25
c129f8c07e5fa1e0c9470fb7d191dde6119eba4a,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Prcard,1.01,5.5,0.07,5.57
5e9850da14bf7422d00e107ce23ceb38718a7b6d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.0,7.25,0.0,7.25
0d382010e95e6893a627a4c0fe907ffd5241a8bc,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,12.17,35.5,5.0,45.0
cc8a215bf4bc369694c45a60d130612c7acf2e88,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.7,5.25,0.0,5.25
d507c5e9941211b1a9a51bf71b1eb7b1d70b006f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,3.92,12.75,5.65,33.9
c6316d13298bf6a36901c91b37ee582e3a5083b5,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,11.28,30.0,0.0,30.0
ccc38529982a6eae3824f58ffc4e0085797790a9,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,2.07,8.75,0.0,8.75
ba3a606f93b71d4cbaa535b74f5e731d96d77dab,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,1.06,6.25,0.0,6.25
63c0941ad8d7a21a0e982969109ff335e2429b8e,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Unknown,5.1,22.5,0.0,22.5
697b4afba5d1b1be1d9673f490935a379a950dcc,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Prcard,0.28,4.5,0.0,4.5
b9fd213be8d4092d35dd72eac8dcf4df317501fa,2023-03-01 10:15:00.000000 UTC,2023-03-01 18:30:00.000000 UTC,Cash,8.35,45.75,0.0,45.75
172bab4c355f77920e2307ccea7412636031d8af,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,1.61,8.5,3.0,12.0
864dca605ed8f977921104091c98dbba04518714,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,1.61,8.0,0.0,8.0
cabe1feb0ef558257a4774f842e7bf99d183e432,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Unknown,0.0,20.75,0.0,20.75
803e707720ebd5b7141293268e044c95214d18c6,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,11.34,32.48,0.0,32.48
21ae1b89ea963861a75b54329bebfd33dfee7302,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,0.0,6.0,6.5,12.5
7392c70c59d5457c62a0855af3f71d05e7b96f21,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,5.7,10.25,0.0,10.25
1b35204462cdd4b6286475b0c7e0205e02e2ed6d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,10.62,28.5,5.8,34.3
5ee9b96f12be15960b5af543506646867c0dcfd3,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,16.6,42.25,9.3,55.55
4a3f069b3ec65ae7c86cbb5488d8694a75fe166b,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.48,4.25,0.0,4.25
3d73e19967c8990d14a35197d0341f8abf916f9e,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,17.53,43.0,7.12,54.62
0b59ade7e453f05769c17c50747056db63bcba46,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,17.45,43.75,14.48,62.73
21cc650246f8fe4996827363d1ed54199d43631e,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Credit Card,1.8,8.5,4.0,12.5
06ce77882c70ad0c27dcf786f043b56384944f1d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,0.7,5.25,3.0,8.25
ef8527eff2cc21f66d28f353bad5dcc06745d323,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Cash,0.0,39.5,0.0,39.5
d8abc56be1dc783f599c36c57663b1a6a408cf13,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Unknown,11.4,30.25,0.0,30.25
55b047c18f4e52260a89741b7ac961a1b863610f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,15.91,39.5,6.6,50.6
77bca202b6b8f59b696061ea7f4a00f647ef0e60,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,10.69,28.25,0.0,28.25
3e7c78239b625cecd38415c84095b19beb48250f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,11.51,29.75,0.0,29.75
615346f7105eae051cd15bdf09de225e88a19f38,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,1.37,7.25,2.0,9.75
a0697dee53a2b36fe7a7f79c378d20669489ac93,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,1.39,7.0,2.0,9.5
a0582919e70933eb8c234e587955e576b9ba1405,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Unknown,3.8,12.25,0.0,12.25
9e23803b44e6e672826e3396a9038b22b438e7d7,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Prcard,0.96,5.5,0.0,6.5
d5b5146878aa046cc99a9e843ca36e4ab08371c8,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.85,5.75,0.0,5.75
4dbccea60872a0b09c0c240a2c0dbbacc8d67f1a,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
1070767b370634deb6efaf46bbd92f14436a8c5c,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Mobile,18.32,45.25,14.02,60.77
235fc26bc5d4be390593a568ee5a77fc5036dbf1,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,10.92,30.0,0.0,30.0
3b49454031859718bd461835834de189aebd5d28,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,1.24,6.75,0.0,6.75
3086a744b7a980ce1df87ebc144545d03fdf1f6a,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Mobile,17.37,43.5,12.0,60.0
f8f0f408ff93e9f50fdcdb519e36fd2c2f14de76,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Cash,9.06,25.75,0.0,25.75
ed1bb4389be515cf53a03a3553ec7ad12ec74b9b,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.82,5.75,0.0,5.75
6ae73a8dab737b96d4fda69212ea19f02705f241,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
a20a2af53dd1a1c48d2edde61cfec9c47ee9503f,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,17.4,43.0,9.5,57.0
0675fd4be1b0fc0c4fe332fa76a6c451a7121ae4,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Prcard,7.6,24.25,0.0,24.25
8b1c5356b077e61d0bcc4ed7e2f99c2b74cd0d8b,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,1.1,6.75,0.0,6.75
3f947d8db722be608b4897c5c1bc1f80b052f2b5,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Mobile,18.04,46.0,7.58,58.08
7fe6e0b561cdf42055b3e3ce7c3e06a765bb45a8,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.87,6.25,0.0,6.25
ef06a315732feea20d83a6e6b3ab21d3d619e529,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Unknown,11.3,29.75,0.0,29.75
36c779a145f328acf66aabde5409fd20d5a0d368,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Cash,19.09,48.5,0.0,54.5
540bd1b95a341449e52d568c1f65e473ce6f233e,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Credit Card,14.49,38.75,10.44,52.19
eb47ec17ec13216ca12593f0d63aeb50f8d45bec,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,1.0,43.5,8.8,52.3
b3856a10a98eae6bf2eae50d3fda336c30435fc2,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Prcard,11.07,30.0,0.0,30.0
0a2b05d523d8ddabfb3692f074ecda4208741418,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,12.5,33.0,9.35,46.35
35103335c6a68d271505cd420c2b4c1cd0a24ab6,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,8.9,24.0,0.0,24.0
0a9b1b414957680e0838553fc6bbedf0d570e0bd,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,1.0,6.25,0.0,6.25
eb4bb90da817e9c81354bb6bad2410033430a18d,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,1.9,9.0,0.0,9.0
b1bb03225d92942173bb6f0dbb9331be9e926ccb,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Cash,1.45,7.0,0.0,7.0
09ad215341ab2e558c2793f20e6a5d604ab146dc,2023-03-01 10:15:00.000000 UTC,2023-03-01 11:00:00.000000 UTC,Prcard,9.38,26.75,0.0,26.75
6a439fb2307dbb89d8b1d8194dc7b57c07cc8d66,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,0.6,5.5,0.0,5.5
f53f3170b8f4ea51fdc556b3a55e4a2cfcac85cf,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Cash,24.2,59.0,0.0,96.5
aec9c9c4b4a1c10eee6683d69bc9a2473be73622,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:45:00.000000 UTC,Credit Card,16.93,59.0,14.88,74.38
27d33e86407c37c229c3a59fa80e22bb01c9afe2,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Prcard,10.05,28.0,0.0,28.0
13f9952d5203eb3bf4b1b7f00f2b822eb3a1c7cd,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:30:00.000000 UTC,Cash,1.47,7.75,0.0,7.75
ccc488ba73a3a12a33131d1f25b95f1858f7cfe1,2023-03-01 10:15:00.000000 UTC,2023-03-01 10:15:00.000000 UTC,Credit Card,1.2,6.25,1.25,7.5
