id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
28033652,Method in class instance keeps old Activity references after Activity with Fragments is recreated (upon device orientation change),<p>Today I struggled with an issue which I would like to share with you and get your opinion on how to best solve this in my app.</p> <p><strong>Context:</strong> What I want is to have a layout with an ActionBar and Fragments. For the Fragments I use the default code by Android Studio using a ViewPager with SectionsPagerAdapter which fills with PlaceholderFragments. The different Fragments have one XML and differ by some TextViews that I alter in the onViewCreated() override of the PlaceholderFragments class based on the tab postition. Also I want the Fragments to have a slightly different layout in landscape mode so I added a fragment_activity.xml to the res/layout-land/ directory. In this Activity I made a class and in this class I have a method called updateControlButtons():</p> <pre><code>public class SomeActivity extends ActionBarActivity implements ActionBar.TabListener (...) @Override protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); setContentView(R.layout.activity_hangboard); // Set up the action bar. final ActionBar actionBar = getSupportActionBar(); Log.i( onCreate  actionBar.toString()); (...) } private class SomeClass { public void updateControlButtons() { (...) runOnUiThread(new Runnable() { public void run() { ActionBar actionBar = getSupportActionBar(); actionBar.hide(); Log.i( updateControlButtons  actionBar.toString()); getWindow().clearFlags(WindowManager.LayoutParams.FLAG_KEEP_SCREEN_ON); // KeepScreenOn off (...) } } (...) } (.....) } </code></pre> <p>To handle the orientation changes of the device I have to reinitialize several TextViews to the current tab and also to the current state of what was going on on the screen (which is based on fields stored in SomeClass). For that I override the onViewCreated() method as follows:</p> <pre><code> @Override public void onViewCreated(View view @Nullable Bundle savedInstanceState) { //default code: super.onViewCreated(view savedInstanceState); //this does not really do something int position = getArguments().getInt(ARG_SECTION_NUMBER); Log.i( TEST onViewCreated position  Integer.toString(position)); switch (position) { // no 0 case 1: //BEGINNER someTextView.setText( 0:05 ); break; (...) } // Reload the View IDs into the SomeClass if it is the current view created and SomeClass exists! if (SomeClass != null &amp;&amp; SomeClass.timerTab == position) { updateCurrentViewIDs(); } // timerTab contains the Tab number on which the user started a timer these values have to be restored </code></pre> <p>With updateCurrentViewIDs a method of the Activity:</p> <pre><code>private static void updateCurrentViewIDs() { // for device reorientation Log.i( updateCurrentViewIDs  View re-initialised ); View mView = mViewPager.findViewWithTag(SomeClass.timerTab); // the View that was playing SomeClass.mView = mView; // findIDs for current tab SomeClass.tvTimer = (TextView)mView.findViewById(R.id.tvTimer); SomeClass.tvTimerRemaining = (TextView)mView.findViewById(R.id.tvTimerRemaining); SomeClass.tvTimerTotal = (TextView)mView.findViewById(R.id.tvTimerTotal); (..) //update controls SomeClass.updateControlButtons(); </code></pre> <p><strong>Correct:</strong> The TextView IDs get properly updated to the new View that was initialized by the Fragment recreation (due to the Activity recreation) and can be used by the SomeClass which is still running. </p> <p><strong>Problem:</strong> When I do not update the ID of something that wasn't even stored inside the SomeClass the ID of the <em>old (and removed)</em> reference in the Fragment is still used by SomeClass! For example the SomeClass.updateControlButtons() called by the new Fragment (in onViewCreated() ) still gets the <em>old</em> ID for the ActionBar in SomeClass.updateControlButtons() ! This can be seen in the logcat:</p> <pre><code>I/onCreate﹕ android.support.v7.internal.app.WindowDecorActionBar@420f7570 I/TEST onViewCreated position﹕ 1 (..) I/SomeClass.start()﹕ called I/updateControlButtons﹕ android.support.v7.internal.app.WindowDecorActionBar@420f7570 (..) (NOW DEVICE IS ORIENTED TO LANDSCAPE) I/onCreate﹕ android.support.v7.internal.app.WindowDecorActionBar@421592d0 I/TEST onViewCreated position﹕ 1 I/updateCurrentViewIDs﹕ View re-initialised I/updateControlButtons﹕ android.support.v7.internal.app.WindowDecorActionBar@420f7570 </code></pre> <p>Of course when the SomeClass instance is closed and new instance is created the ActionBar is referenced correct again.</p> <p><strong>Solution</strong>: Of course I could simply store the ActionBar in the onCreate method globally and put it as a field in the SomeClass inside the updateCurrentViewIDs() method. Then I could replace getSupportActionBar with that updated field. I would also have to do that for the Window to have a correct call to: </p> <pre><code>getWindow().addFlags(WindowManager.LayoutParams.FLAG_KEEP_SCREEN_ON); </code></pre> <p>By the way using the setRetainInstance(true) call does not work for me as I actually want to change the layout in landscape mode.</p> <p><strong>Question</strong>: I do not like this way it feels as if I should update way too much upon a simple orientation change of the device. Something that in my opinion should (and is) not even stored in the SomeClass?! Could this not be solved in an easier or more elegant way?</p>,28042211,1,0,,2015-01-19 21:19:57.853000 UTC,,2015-01-20 10:02:57.057000 UTC,2015-01-20 09:13:50.080000 UTC,,4437106,,4437106,,1,0,android|android-activity|android-fragments|android-actionbar|android-actionbaractivity,119
19591318,HttpClientHandler / The request was aborted: Could not create SSL/TLS secure channel,<p>The server team says that everything is fine with this HTTPS website however the below code when using HTTPClient gives back <strong>The request was aborted: Could not create SSL/TLS secure channel.</strong> error and at the same time works perfectly fine by returning back the intended data.</p> <pre><code>public async Task&lt;string&gt; GetDataAsync(string baseAddress string relativeAddress string token) { string responseBodyAsText = string.Empty; string responseStatusCode = string.Empty; try { using (HttpClientHandler handler = new HttpClientHandler()) { handler.Credentials = new NetworkCredential(token token); using (HttpClient client = new HttpClient(handler)) { client.BaseAddress = new Uri(baseAddress); client.DefaultRequestHeaders.Accept.Add(new MediaTypeWithQualityHeaderValue( application/xml )); using (HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Get relativeAddress)) { using (HttpResponseMessage response = await client.SendAsync(request)) { responseBodyAsText = await response.Content.ReadAsStringAsync(); responseStatusCode = ReturnStatusCode(response); } } } } } catch (Exception e) { responseBodyAsText = BuildErrorMessage( response  error  e.InnerException.Message responseStatusCode); } return responseBodyAsText; } </code></pre> <p>In order to approach this issue in a different way I wrote another method which uses HTTPWebRequest and HTTPWebResponse. This code never gave me this error until now The request was aborted: Could not create SSL/TLS secure channel. ; However I wanted to post this out to find what would be the possible issue?</p> <pre><code> public async Task&lt;string&gt; GetDataAsync(string url string token) { string responseString = string.Empty; try { HttpWebRequest request = (HttpWebRequest)WebRequest.Create(url.Trim()); request.Method = GET ; request.ContentType = application/xml ; request.Headers[HttpRequestHeader.Authorization] = GetAuthorizationText(token.Trim()); var response = (HttpWebResponse)await request.GetResponseAsync(); if (response != null) { var responseStream = new StreamReader(response.GetResponseStream()); responseString = await responseStream.ReadToEndAsync(); if (responseString.Trim().Length == 0) throw new InvalidDataException( No Content ); } else throw new NullReferenceException( Reponse is null ); } catch (WebException we) { responseString = BuildErrorMessage( response  error  we.Response.Headers[ Status ].ToString()); } catch (Exception ex) { WriteDiagnosticsInformation(ex); responseString = BuildErrorMessage( response  error  ex.Message); } return responseString; } </code></pre> <p>Please do share your thoughts however I doubt may be its the issue with using HTTPClient.</p>,19591599,1,0,,2013-10-25 13:32:02.940000 UTC,,2013-10-25 19:26:15.037000 UTC,2013-10-25 19:26:15.037000 UTC,,6819,,2920147,,1,0,c#|ssl|httpwebrequest|httpwebresponse|dotnet-httpclient,1971
9019780,Wrap a link around image in slideshow using wordpress magic fields,<p>I have a slideshow set up with Magic fields like the code below but now I need each image to have a seperate link. How can I set this up? I just can't think how I can add this to the code below I appreciate any help anyone can offer me. </p> <pre><code>&lt;div id= slider &gt; &lt;?php $images = getFieldOrder('slideshow_slide'); if(is_array($images)){ foreach($images as $image){ echo get_image('slideshow_slide'1$image); } } ?&gt; &lt;/div&gt; </code></pre>,9020177,1,0,,2012-01-26 14:40:13.450000 UTC,,2015-05-23 21:48:53.127000 UTC,2015-05-23 21:48:53.127000 UTC,,64046,,621282,,1,0,php|wordpress|field,981
37730874,NumericRangeQuery fails for int field in Hibernate Search,<p>I defined a field as follows:</p> <pre><code>@Column(name = clip_segments ) @Field(store = Store.YES) public long getClipSegments() { return clipSegments; } </code></pre> <p>And I wanted to apply a NumericRangeQuery to it when searching for objects (return all objects with the field value > 0):</p> <pre><code>org.apache.lucene.search.Query onlyCompilableQuery = NumericRangeQuery .newIntRange( clipSegments  0 Integer.MAX_VALUE false false); </code></pre> <p>However this always fails i.e. no results are returned. I examined the index with Luke and I can see that the fields are annotated as numeric and they have different values.</p> <p>I tried several ways but always with the same results. Ultimately I decided to use the IntegerBridge:</p> <pre><code>@Column(name = clip_segments ) @Field(store = Store.YES) @FieldBridge(impl = IntegerBridge.class) public long getClipSegments() { return clipSegments; } </code></pre> <p>And use a simple keyword search on the field:</p> <pre><code>org.apache.lucene.search.Query onlyCompilableQuery = qb.keyword() .onFields( clipSegments ).matching( 0 ) .createQuery(); </code></pre> <p>And this works if I do a BooleanJunction with .not() on the query to get all the objects with the string field different than 0 . </p> <p>I don't understand what I'm doing wrong with the NumericField. Any help is appreciated.</p> <p>Also is the performance much better using the NumericRangeQuery?</p>,37731487,1,0,,2016-06-09 15:55:08.860000 UTC,,2016-06-09 16:25:40.213000 UTC,,,,,1166084,,1,0,hibernate|hibernate-search,15
27527707,Questions about scatter plot in Core Plot,<p>I am making a scatter plot app in Core Plot 1.4. I am new to Objective-C and Core Plot so sorry for asking some basic questions. Here is some code I wrote by imitating the sample program(<code>CPTTestApp-iphone</code>).</p> <pre><code>- (void)viewDidLoad { [super viewDidLoad]; ... // Add some initial data NSMutableArray *contentArray = [NSMutableArray arrayWithCapacity:100]; int i; for ( i = 0; i &lt; 60; i++ ) { id x = [NSNumber numberWithFloat:1 + i * 0.05]; id y = [NSNumber numberWithInt:1]; //[NSNumber numberWithFloat:1.2 * rand() / (float)RAND_MAX + 1.2]; [contentArray addObject:[NSMutableDictionary dictionaryWithObjectsAndKeys:x @ x  y @ y  nil]]; } dataForPlot = contentArray; // Create graph from theme graph = [[CPTXYGraph alloc] initWithFrame:CGRectZero]; CPTTheme *theme = [CPTTheme themeNamed:kCPTDarkGradientTheme]; [graph applyTheme:theme]; CPTGraphHostingView *hostingView = [[CPTGraphHostingView alloc] init]; hostingView.collapsesLayers = NO; // Setting to YES reduces GPU memory usage but can slow drawing/scrolling hostingView.hostedGraph = graph; [self setView:hostingView]; graph.paddingLeft = 0.0; graph.paddingTop = 0.0; graph.paddingRight = 0.0; graph.paddingBottom = 30.0; // Setup plot space CPTXYPlotSpace *plotSpace = (CPTXYPlotSpace *)graph.defaultPlotSpace; plotSpace.allowsUserInteraction = YES; [plotSpace setXRange:[CPTPlotRange plotRangeWithLocation:CPTDecimalFromInteger(0) length:CPTDecimalFromInteger(5)]]; [plotSpace setYRange:[CPTPlotRange plotRangeWithLocation:CPTDecimalFromInteger(0) length:CPTDecimalFromInteger(7)]]; // Axes CPTXYAxisSet *axisSet = (CPTXYAxisSet *)graph.axisSet; CPTXYAxis *x = axisSet.xAxis; x.majorIntervalLength = CPTDecimalFromString(@ 1 ); x.orthogonalCoordinateDecimal = CPTDecimalFromString(@ 0 ); x.minorTicksPerInterval = 5; NSArray *exclusionRanges = [NSArray arrayWithObjects: [CPTPlotRange plotRangeWithLocation:CPTDecimalFromFloat(1.99) length:CPTDecimalFromFloat(0.02)] [CPTPlotRange plotRangeWithLocation:CPTDecimalFromFloat(0.99) length:CPTDecimalFromFloat(0.02)] [CPTPlotRange plotRangeWithLocation:CPTDecimalFromFloat(2.99) length:CPTDecimalFromFloat(0.02)] nil]; x.labelExclusionRanges = exclusionRanges; CPTXYAxis *y = axisSet.yAxis; y.majorIntervalLength = CPTDecimalFromString(@ 1 ); y.minorTicksPerInterval = 5; y.orthogonalCoordinateDecimal = CPTDecimalFromString(@ 0 ); exclusionRanges = [NSArray arrayWithObjects: [CPTPlotRange plotRangeWithLocation:CPTDecimalFromFloat(1.99) length:CPTDecimalFromFloat(0.02)] [CPTPlotRange plotRangeWithLocation:CPTDecimalFromFloat(0.99) length:CPTDecimalFromFloat(0.02)] [CPTPlotRange plotRangeWithLocation:CPTDecimalFromFloat(3.99) length:CPTDecimalFromFloat(0.02)] nil]; y.labelExclusionRanges = exclusionRanges; y.delegate = self; // Create a blue plot area CPTScatterPlot *boundLinePlot = [[CPTScatterPlot alloc] init]; CPTMutableLineStyle *lineStyle = [CPTMutableLineStyle lineStyle]; lineStyle.miterLimit = 1.0f; lineStyle.lineWidth = 3.0f; lineStyle.lineColor = [CPTColor blueColor]; boundLinePlot.dataLineStyle = lineStyle; boundLinePlot.identifier = @ Blue Plot ; boundLinePlot.dataSource = self; [graph addPlot:boundLinePlot toPlotSpace:plotSpace]; // Do a blue gradient CPTColor *areaColor1 = [CPTColor colorWithComponentRed:0.3 green:0.3 blue:1.0 alpha:0.8]; CPTGradient *areaGradient1 = [CPTGradient gradientWithBeginningColor:areaColor1 endingColor:[CPTColor clearColor]]; areaGradient1.angle = -90.0f; CPTFill *areaGradientFill = [CPTFill fillWithGradient:areaGradient1]; boundLinePlot.areaFill = areaGradientFill; boundLinePlot.areaBaseValue = [[NSDecimalNumber zero] decimalValue]; // interpolation boundLinePlot.interpolation = CPTScatterPlotInterpolationCurved; #ifdef PERFORMANCE_TEST [NSTimer scheduledTimerWithTimeInterval:2.0 target:self selector:@selector(changePlotRange) userInfo:nil repeats:YES]; #endif } </code></pre> <p>Now I have some questions.</p> <ol> <li><p>From <code>dataForPlot</code> a blue line with gradient must be rendered the height y=1 but after running this it was not shown. (I haven't adjust the range of x values in <code>dataForPlot</code> but a partial line should be rendered.)</p></li> <li><p>How can I move the origin (00) to the middle of the screen?</p></li> <li><p>Why do 1.0-3.0 in x-axis and 1.0 2.0 4.0 in y-axis disappear?</p></li> </ol> <p>Can anyone help me figure these out? Thank you.</p>,27538536,1,0,,2014-12-17 14:22:09.793000 UTC,,2014-12-18 02:56:24.423000 UTC,,,,,4176275,,1,0,ios|objective-c|core-plot,140
19122480,Alfresco 4.0+ CMIS URL syntax,<p>I'm converting URL syntax from 3.4 to 4.2 syntax (CMIS 1.0)</p> <p>I'm trying to upload a new version of a document to the PWC via a PUT for a document. </p> <p>Previous 3.X syntax to upload to the PWC was as follows:</p> <pre><code>/alfresco/service/cmis/pwc/i/{id}?checkinComment={checkinComment?}&amp;major={major?}&amp;checkin={checkin?} </code></pre> <p>In 4.2 I am using this URL:</p> <pre><code>/alfresco/api/-default-/public/cmis/versions/1.0/atom/content?id=2e9c6773-4b02-41e0-b8e5-ce04a48c44f6?checkinComment=hgfhfgh&amp;checkin=true&amp;major=true </code></pre> <p>Here 2e9c6773-4b02-41e0-b8e5-ce04a48c44f6 == ID of the PWC.</p> <p>I'm getting the error: The remote server returned an error: (404) Not Found.</p> <p>What's wrong with this?</p>,19123251,1,0,,2013-10-01 17:36:01.740000 UTC,,2013-10-01 18:24:30.353000 UTC,,,,,913102,,1,0,url|alfresco|cmis,218
20928203,Unmarshal LinkedIn email,<p>How do I unmarchel the follwing LinkedIn api result?</p> <pre><code>&lt;?xml version= 1.0 encoding= UTF-8 standalone= yes ?&gt; &lt;email-address&gt;...@gmail.com&lt;/email-address&gt; </code></pre> <p><a href= http://golang.org/pkg/encoding/xml/#example_Unmarshal rel= nofollow >http://golang.org/pkg/encoding/xml/#example_Unmarshal</a> tried it but I get only the root name.</p> <pre><code>type UserL struct { XMLName xml.Name `xml: email-address ` } </code></pre> <p>PS I wonder if it is actually valid xml LinkedIn returns?</p>,20928581,1,0,,2014-01-04 23:48:43.737000 UTC,,2014-01-05 00:36:48.253000 UTC,,,,,172754,,1,1,go|linkedin,55
8959085,Put UIElement to ListBox with custom ItemTemplate,<p>I have an array of <code>System.Windows.Controls.Image</code> and I assign it to <code>ListBox.ItemsSource</code>.</p> <p>What's more I want to have a <code>Border</code> around each <code>Image</code>. </p> <p>The xaml below demonstrates my idea.</p> <pre><code>&lt;ListBox&gt; &lt;ListBox.ItemTemplate&gt; &lt;DataTemplate&gt; &lt;Border BorderThickness= 2 Style= {StaticResource borderStyle} Child= {Binding} /&gt; &lt;/DataTemplate&gt; &lt;/ListBox.ItemTemplate&gt; &lt;/ListBox&gt; </code></pre> <p>As you know Child is not a dependency property; the code won't work.</p> <p>So how should I put the Image (or the ListBox item) in the template?</p>,8959457,1,0,,2012-01-22 04:56:39.877000 UTC,,2013-08-23 00:38:29.607000 UTC,2013-08-23 00:38:20.277000 UTC,,305637,,746461,,1,1,wpf|listbox|itemtemplate|uielement,604
1055165,Unable to extract SO's data dump file by Mac,<p>I run the following Gert's <a href= http://serverfault.com/questions/3743/what-useful-things-can-one-add-to-ones-bashrc/3842#3842 >extract command</a> to the <a href= http://blog.stackoverflow.com/wp-content/uploads/so-export-2009-06.7z.torrent rel= nofollow >data dump</a> file which format .7z seems to be a problem:</p> <pre><code>extract () { if [ -f $1 ] ; then case $1 in *.tar.bz2) tar xvjf $1 ;; *.tar.gz) tar xvzf $1 ;; *.bz2) bunzip2 $1 ;; *.rar) unrar x $1 ;; *.gz) gunzip $1 ;; *.tar) tar xvf $1 ;; *.tbz2) tar xvjf $1 ;; *.tgz) tar xvzf $1 ;; *.zip) unzip $1 ;; *.Z) uncompress $1 ;; *.7z) 7z x $1 ;; *) echo don't know how to extract '$1'... ;; esac else echo '$1' is not a valid file! fi } </code></pre> <p>I run it to the dump file. I get</p> <pre><code>extract so-export-2009-06.7z extract:13: command not found: 7z </code></pre> <p>This suggested that I do not have 7z to extract files. I installed the app p7zip by MacPorts unsuccessfully. It did not start to act as 7z unzipper.</p> <p><strong>How can you unzip SO's data dump?</strong></p>,1055172,1,0,,2009-06-28 16:06:43.200000 UTC,,2009-12-15 16:42:36.413000 UTC,2009-12-15 16:42:36.413000 UTC,,268,,54964,,1,2,osx|extract|7zip,408
24523718,Echo in heredoc / nowdoc syntax,<p>I've been reading up on the Heredoc and Nowdoc syntax and I'm trying to understanding how to break out of it so I can add other functionality.</p> <p>I would like to break out of it after this part (if possible):</p> <pre><code>User::sendNewticket($send_to 'Maintenance Ticket '.Input::get('st_id') </code></pre> <p>but throws a syntax error when I add <code>?&gt;</code> after <code>'Maintenance Ticket '.Input::get('st_id') ?&gt;</code></p> <p>Anyways I gave up on that for the time being and I would be good to go if I could figure out how to echo the following using this syntax:</p> <pre><code>'.$fn.'&lt;br&gt; '.$time.'&lt;br&gt; '.$stc.'&lt;br&gt; </code></pre> <p>Similar to this <code>echo $fn;</code></p> <p>Here is relevant code to my situation.</p> <pre><code>&lt;?php include($_SERVER['DOCUMENT_ROOT'] . /core/init.php ); // new data $send_to = $_POST['send_to']; $rec_message = $_POST['rec_message']; //Message $status = $_POST['status']; $st_id = $_POST['st_id']; $posted_by = $_POST['posted_by']; $posted_on = $_POST['posted_on']; $unit = $_POST['unit']; $subject = $_POST['subject']; $content = $_POST['content']; //Loader &amp; Flash Message echo '&lt;meta http-equiv= refresh content= 5;URL=/admin/maintenance/email-ticket.php?st_id='.$st_id.' &gt;'; Session::flash('email-ticket' '&lt;h3 class= orange-tx align= center &gt;Your Email has been sent!&lt;/h3&gt;'); //Replies //$id = $_POST['id']; //$from_name = $_POST['from_name']; //$st_time = $_POST['st_time']; //$st_content = $_POST['st_content']; //Pulling Conversation from database $st_messages = DB::getInstance()-&gt;query( SELECT `id``st_id``from_name``st_content``st_time` FROM `st_messages` WHERE `st_id` = $st_id ORDER BY id ASC ); foreach ($st_messages-&gt;results() as $mt) { if($mt-&gt;from_name=='Support Team'){ } else { } $fn = escape ($mt-&gt;from_name); $time = escape (date( F d Y - h:i a  strtotime ($mt-&gt;st_time))); $stc = nl2br (escape($mt-&gt;st_content)); //START EMAIL User::sendNewticket($send_to 'Maintenance Ticket '.Input::get('st_id') 'Hello -&lt;br&gt;&lt;br&gt; '.Input::get('rec_message').'&lt;br&gt;&lt;br&gt; &lt;strong&gt;Ticket Info:&lt;/strong&gt;&lt;br&gt;&lt;br&gt; &lt;strong&gt;Status: &lt;/strong&gt;'.Input::get('status').'&lt;br&gt; &lt;strong&gt;Ticket #: &lt;/strong&gt;'.Input::get('st_id').'&lt;br&gt; &lt;strong&gt;Posted By: &lt;/strong&gt;'.Input::get('posted_by').'&lt;br&gt; &lt;strong&gt;Posted On: &lt;/strong&gt;'.Input::get('posted_on').'&lt;br&gt; &lt;strong&gt;Building Unit: &lt;/strong&gt;'.Input::get('unit').'&lt;br&gt; &lt;strong&gt;Subject: &lt;/strong&gt;'.Input::get('subject').'&lt;br&gt; &lt;strong&gt;Ticket Message: &lt;/strong&gt;'.Input::get('content').'&lt;br&gt;&lt;br&gt; &lt;strong&gt;Conversation:&lt;/strong&gt;&lt;br&gt;&lt;br&gt; '.$fn.'&lt;br&gt; '.$time.'&lt;br&gt; '.$stc.'&lt;br&gt; ---------------------------------&lt;br&gt;&lt;br&gt; Thank You&lt;br&gt; Support Team'); } ?&gt; </code></pre> <p>What I'm trying to do is email a support ticket conversation to one recipient. Like this:</p> <p><img src= http://i.stack.imgur.com/0wCwL.jpg alt= enter image description here ></p> <p>I'm getting the Original Message from the Message $_POST. And the email address and email message from the New Data $_POST.</p> <p><strong>For the Conversation</strong> I'm trying to pull that info from the database table.</p> <p>My current code emails the conversation but emails each conversation in multiple emails.</p> <p>Example If there are 3 entries in the conversation it sends 3 emails:</p> <ul> <li>Email 1 contains: Admin reply 1</li> <li>Email 2 contains: User reply 1</li> <li>Email 3 contains: Admin reply 2</li> </ul> <p>I think if I get the echo working it will group the entire conversation into one email.</p> <p><strong>This is an example of the final email output I trying to obtain:</strong></p> <p>Hello -</p> <p>Hey Please view this ticket and take care of the problem. Thanks</p> <p><strong>Ticket Info:</strong></p> <ul> <li>Status: OPEN</li> <li>Ticket #: 201406016</li> <li>Posted By: User Name</li> <li>Posted On: June 27 2014 - 03:46 pm</li> <li>Building Unit: D47</li> <li>Subject: 1</li> <li>Ticket Message: 1</li> </ul> <p><strong>Conversation:</strong></p> <p>Support Team</p> <p>July 01 2014 - 09:19 am</p> <p>Admin reply 1</p> <hr> <p>User Name</p> <p>July 01 2014 - 09:19 am</p> <p>User reply 1</p> <hr> <p>Support Team</p> <p>July 01 2014 - 09:19 am</p> <p>Admin reply 2</p> <hr> <p>Thank You</p> <p>Support Team </p> <hr> <p><strong>END Email Example</strong></p> <p>Any suggestions would be helpful.</p> <p><strong>UPDATE</strong></p> <p>I'm starting to understand this a little better. The only error I'm receiving is in my foreach loop not sure how to correct it.</p> <p>Here is the code:</p> <pre><code>$st_messages = DB::getInstance()-&gt;query( SELECT `id``st_id``from_name``st_content``st_time` FROM `st_messages` WHERE `st_id` = $st_id ORDER BY id ASC ); //START EMAIL $recMessage = Input::get('rec_message'); User::sendNewticket($send_to 'Maintenance Ticket '.Input::get('st_id') &lt;&lt;&lt;TEXT Hello -&lt;br&gt;&lt;br&gt; $recMessage TEXT foreach ($st_messages-&gt;results() as $mt) { $fn = echo escape ($mt-&gt;from_name); ; $time = echo escape (date(\ F d Y - h:i a\  strtotime ($mt-&gt;st_time))); ; $stc = echo nl2br (escape($mt-&gt;st_content)); ; } &lt;&lt;&lt;TEXT2 &lt;strong&gt;Conversation:&lt;/strong&gt;&lt;br&gt;&lt;br&gt; $fn&lt;br&gt; $time&lt;br&gt; $stc&lt;br&gt;&lt;br&gt; Thanks&lt;br&gt; Support Team ); TEXT2 ?&gt; </code></pre>,24524050,1,0,,2014-07-02 05:47:37.820000 UTC,,2014-07-02 16:18:32.240000 UTC,2014-07-02 15:48:37.923000 UTC,,3669657,,3669657,,1,3,php|mysql|email,129
20587436,how to add function as custom events in jQuery?,<p>after load my ajax data Event Not working. so this is problem of event delegation. if i am using .on() then how can i pass my custom event and get correct data.</p> <pre><code>$(document).ready(function(){ $.ajax({ type: post  url: /echo/html/  data: { html: ' &lt;div id= 2013_Holidays_.xlsx class= up-img &gt; &lt;span class= file-browse data-ext= xlsx data-id= 2013_Holidays_.xlsx &gt;2013_Holidays_...&lt;/span&gt;&lt;/div&gt;&lt;div id= a91234567889ba.jpg class= up-img &gt;&lt;span class= file-browse data-ext= jpg data-id= a91234567889ba.jpg &gt;a91234567889ba...&lt;/span&gt;&lt;/div&gt;&lt;div id= aakanksha rajhansa.pdf class= up-img &gt; &lt;img width= 70px height= 70px onclick= show_info.call(this) /&gt;&lt;span class= file-browse data-ext= pdf data-id= aakanksha rajhansa.pdf &gt;aakanksha rajh...&lt;/span&gt;&lt;/div&gt;' } success:function(data){ $( #holder ).html(data); } }); }); $.fn.single_double_click_for_upimg = function(single_click_callback double_click_callback timeout) { return this.each(function(){ var clicks = 0 self = this; $(this).click(function(event){ clicks++; if (clicks == 1) { setTimeout(function(){ if(clicks == 1) { single_click_callback.call(self event); } else { double_click_callback.call(self event); } clicks = 0; } timeout || 300); } }); }); } $( .file-browse ).single_double_click_for_upimg(function () { console.log( single ); $(this).css('color' 'red'); } function () { console.log( duble ); $(this).css('color' 'green'); }); </code></pre> <p><strong>HTML</strong></p> <pre><code>&lt;div id= holder &gt;&lt;/div&gt; </code></pre> <p>js Fiddle <a href= http://jsfiddle.net/nilesh026/4HD3H/4/ rel= nofollow >http://jsfiddle.net/nilesh026/4HD3H/4/</a></p>,20588190,1,0,,2013-12-14 19:42:14.840000 UTC,,2013-12-14 20:59:06.240000 UTC,,,,,1568236,,1,0,javascript|jquery,49
17442757,Is there some kind of tuple wildcart in Python?,<p>For instance in Erlang one can use an usual pattern matching wildcart while reading tuples. Say I want to read a red channel value from a color. Instead of writing:</p> <pre><code>{R G B A} = color() </code></pre> <p>I could do:</p> <pre><code>{R _ _ _} = color() </code></pre> <p>'_' here stands for everything I don't care about. This syntax makes code a little bit cleaner on unnecessary variables.</p> <p>Is there something like this in Python? </p>,17442793,1,0,,2013-07-03 08:04:33.690000 UTC,,2013-07-03 08:07:07.510000 UTC,,,,,25459,,1,0,python|tuples|syntactic-sugar,52
24241463,If condition with externally selected value,<p>I'm new to Verilog and it is maybe a dumb question but what is the preferred codeflow in Verilog to solve this problem:</p> <p>Simple counter counting external clk (INP) up to a particular value. If the counter matches the value it rises an output wire (DRDY) for one clk period then lowers it to 0. There is an external input (SR) where I'd like to set the comparison value so if SR = 0 then the counting is up to 500000 if SR = 1 then up to 1000000. I can do it with one value but I'd like to expand the functionality of my module.</p> <p>Thank you in advance.</p> <p>My code so far with one value comparison:</p> <pre><code>module ec(INP RST SR DRDY DRDY2); input INP RST SR; output reg DRDY DRDY2; reg [23:0] Q; always @(posedge INP or negedge RST) begin if(!RST) begin Q &lt;= 24'd0; DRDY &lt;= 1'b0; end else if( Q == 24'd1000000) begin Q &lt;= 24'd0; DRDY &lt;= 1'b1; DRDY2 &lt;=~DRDY2; end else begin Q &lt;= Q + 1; DRDY &lt;= 1'b0; end end endmodule </code></pre>,24242239,1,0,,2014-06-16 10:21:03.737000 UTC,,2014-06-16 11:51:23.090000 UTC,,,,,1024048,,1,-1,counter|verilog,68
3641577,How to create rating system in JSP?,<p>I'm doing one litle project with JSP for topic Library. I want to create a rating system for books in library when end-user view detail of book and rating for this book. Can anyone give hints or tutorials how to go about this?</p>,3642885,1,0,,2010-09-04 09:07:16.527000 UTC,1,2012-11-30 10:03:04.013000 UTC,2010-09-04 15:41:37.993000 UTC,,157882,,260747,,1,4,java|html|jsp|rating-system,7423
