id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
21171,14536,11717,666,56958,Shipped,2023-04-19 22:31:43.293952 UTC,2023-04-22 05:04:37.293952 UTC,,,18.0
25986,17809,14305,26238,69909,Shipped,2023-03-02 05:49:25.000000 UTC,2023-03-02 23:50:00.000000 UTC,,,18.0
38410,26396,21117,25113,103493,Shipped,2023-04-22 15:17:08.769575 UTC,2023-04-24 04:00:37.769575 UTC,,,18.0
50613,34777,27801,11169,136429,Shipped,2023-03-12 02:16:08.000000 UTC,2023-03-13 11:16:00.000000 UTC,,,18.0
52418,36064,28831,26903,141325,Shipped,2023-03-30 13:17:02.000000 UTC,2023-03-29 16:55:00.000000 UTC,,,18.0
57223,39352,31414,14573,154233,Shipped,2023-01-16 09:08:59.000000 UTC,2023-01-17 17:21:00.000000 UTC,,,18.0
60298,41518,33149,18130,162514,Shipped,2023-04-23 11:03:03.991773 UTC,2023-04-26 12:36:43.991773 UTC,,,18.0
69387,47750,38122,10443,187071,Shipped,2023-03-24 04:17:29.000000 UTC,2023-03-25 15:49:00.000000 UTC,,,18.0
69822,48043,38357,24615,188240,Shipped,2023-04-22 05:36:24.000000 UTC,2023-04-22 11:34:00.000000 UTC,,,18.0
74483,51219,40896,14221,200879,Shipped,2023-02-09 16:37:44.000000 UTC,2023-02-10 04:23:00.000000 UTC,,,18.0
98736,67917,54244,11084,266382,Shipped,2023-04-09 02:37:39.000000 UTC,2023-04-08 18:09:00.000000 UTC,,,18.0
115201,79207,63252,26269,310644,Shipped,2023-04-22 14:08:33.000000 UTC,2023-04-23 02:16:00.000000 UTC,,,18.0
118198,81273,64851,24745,318688,Shipped,2023-04-10 09:10:14.000000 UTC,2023-04-11 04:32:00.000000 UTC,,,18.0
118396,81404,64959,24736,319212,Shipped,2023-04-21 03:25:09.000000 UTC,2023-04-23 23:19:00.000000 UTC,,,18.0
126075,86608,69134,484,339818,Shipped,2023-04-17 02:49:59.000000 UTC,2023-04-19 01:41:00.000000 UTC,,,18.0
130149,89416,71360,14470,350795,Shipped,2023-02-01 17:46:43.000000 UTC,2023-02-02 04:26:00.000000 UTC,,,18.0
148260,101988,81416,10868,399563,Shipped,2023-04-21 02:17:05.976339 UTC,2023-04-23 00:10:48.976339 UTC,,,18.0
156226,107508,85851,25854,421058,Shipped,2023-04-22 03:22:12.000000 UTC,2023-04-21 04:22:00.000000 UTC,,,18.0
164243,113003,90292,26133,442673,Shipped,2023-01-24 23:16:26.000000 UTC,2023-01-23 15:01:00.000000 UTC,,,18.0
166396,114505,91536,25284,448495,Shipped,2023-02-08 10:57:22.000000 UTC,2023-02-10 22:16:00.000000 UTC,,,18.0
169610,116737,93310,25362,457114,Shipped,2023-04-22 15:56:16.000000 UTC,2023-04-25 02:00:00.000000 UTC,,,18.0
170696,117475,93870,2454,460076,Shipped,2023-03-06 00:03:53.000000 UTC,2023-03-07 07:53:00.000000 UTC,,,18.0
178239,122649,98007,617,480395,Shipped,2023-04-04 06:30:57.000000 UTC,2023-04-05 11:15:00.000000 UTC,,,18.0
32139,22066,17695,2636,86541,Shipped,2023-04-20 09:42:43.000000 UTC,2023-04-20 16:08:00.000000 UTC,,,19.0
45714,31432,25104,18467,123200,Shipped,2023-04-22 03:28:19.000000 UTC,2023-04-22 06:08:00.000000 UTC,,,19.0
46290,31817,25438,18505,124785,Shipped,2023-04-10 10:20:57.000000 UTC,2023-04-13 02:47:00.000000 UTC,,,19.0
65324,44932,35890,25857,176146,Shipped,2023-04-26 01:11:01.000000 UTC,2023-04-24 18:41:00.000000 UTC,,,19.0
87209,60014,47909,11710,235296,Shipped,2023-03-17 18:19:25.000000 UTC,2023-03-17 14:47:00.000000 UTC,,,19.0
132475,91017,72647,25961,357123,Shipped,2023-04-23 15:49:13.855493 UTC,2023-04-23 14:56:34.855493 UTC,,,19.0
146321,100629,80303,15453,394385,Shipped,2023-03-31 21:49:05.000000 UTC,2023-03-30 23:27:00.000000 UTC,,,19.0
146711,100908,80525,25402,395424,Shipped,2023-01-10 01:00:49.000000 UTC,2023-01-07 23:53:00.000000 UTC,,,19.0
148266,101994,81419,20312,399577,Shipped,2023-04-23 06:39:14.000000 UTC,2023-04-23 07:37:00.000000 UTC,,,19.0
172841,118919,95031,19465,465797,Shipped,2023-04-22 11:28:47.527869 UTC,2023-04-23 05:24:32.527869 UTC,,,19.0
2660,1804,1433,24810,7145,Shipped,2023-04-23 23:34:58.243683 UTC,2023-04-23 03:40:16.243683 UTC,,,20.0
7289,4960,3922,14544,19534,Shipped,2023-03-25 09:35:26.000000 UTC,2023-03-28 13:06:00.000000 UTC,,,20.0
8004,5444,4327,8848,21417,Shipped,2023-04-16 05:45:33.000000 UTC,2023-04-16 01:43:00.000000 UTC,,,20.0
11674,7984,6380,6699,31323,Shipped,2023-03-23 13:21:50.000000 UTC,2023-03-23 16:45:00.000000 UTC,,,20.0
29507,20260,16241,26150,79387,Shipped,2023-04-22 09:30:26.554624 UTC,2023-04-22 13:37:32.554624 UTC,,,20.0
36899,25335,20277,2779,99431,Shipped,2023-04-22 13:56:01.404197 UTC,2023-04-22 18:47:16.404197 UTC,,,20.0
38306,26320,21047,8997,103190,Shipped,2023-03-19 03:12:22.000000 UTC,2023-03-21 13:39:00.000000 UTC,,,20.0
45188,31052,24805,26150,121753,Shipped,2023-04-11 12:33:22.000000 UTC,2023-04-12 14:15:00.000000 UTC,,,20.0
45578,31332,25021,24501,122831,Shipped,2023-04-21 00:55:25.690706 UTC,2023-04-22 05:59:17.690706 UTC,,,20.0
48986,33660,26886,10600,132064,Shipped,2023-02-11 08:21:10.000000 UTC,2023-02-10 18:59:00.000000 UTC,,,20.0
54982,37822,30194,26033,148200,Shipped,2023-04-22 16:01:10.000000 UTC,2023-04-24 06:45:00.000000 UTC,,,20.0
65856,45306,36185,6147,177609,Shipped,2023-03-09 16:11:15.000000 UTC,2023-03-10 15:37:00.000000 UTC,,,20.0
84782,58343,46559,26223,228724,Shipped,2023-03-05 06:20:28.000000 UTC,2023-03-01 16:53:00.000000 UTC,,,20.0
101682,69912,55831,25738,274276,Shipped,2023-04-17 01:06:05.000000 UTC,2023-04-19 22:04:00.000000 UTC,,,20.0
112303,77197,61623,13773,302833,Shipped,2023-04-21 22:50:43.503844 UTC,2023-04-22 14:06:01.503844 UTC,,,20.0
117129,80552,64294,2881,315835,Shipped,2023-04-07 09:25:40.000000 UTC,2023-04-07 19:36:00.000000 UTC,,,20.0
119750,82331,65695,26223,322823,Shipped,2023-04-28 03:26:51.257054 UTC,2023-04-26 20:58:15.257054 UTC,,,20.0
119764,82342,65707,12578,322857,Shipped,2023-04-17 06:40:16.000000 UTC,2023-04-19 22:39:00.000000 UTC,,,20.0
120659,82961,66226,15826,325274,Shipped,2023-03-24 05:35:35.000000 UTC,2023-03-25 21:28:00.000000 UTC,,,20.0
124071,85267,68062,24964,334411,Shipped,2023-04-22 03:13:08.000000 UTC,2023-04-21 22:30:00.000000 UTC,,,20.0
149245,102673,81962,14854,402208,Shipped,2023-04-21 05:14:49.720026 UTC,2023-04-23 23:32:04.720026 UTC,,,20.0
154702,106444,85016,6699,416952,Shipped,2023-04-23 16:50:25.444301 UTC,2023-04-23 01:18:43.444301 UTC,,,20.0
158373,108965,87013,16686,426858,Shipped,2023-04-26 08:30:08.000000 UTC,2023-04-23 03:07:00.000000 UTC,,,20.0
158899,109343,87314,16456,428293,Shipped,2023-04-22 02:14:35.698014 UTC,2023-04-23 05:03:00.698014 UTC,,,20.0
161800,111327,88930,16294,436089,Shipped,2023-02-28 08:34:44.000000 UTC,2023-03-01 22:29:00.000000 UTC,,,20.0
173871,119620,95595,18173,468579,Shipped,2023-04-07 14:14:34.000000 UTC,2023-04-05 17:23:00.000000 UTC,,,20.0
174599,120122,95984,28615,470556,Shipped,2023-03-12 13:47:17.000000 UTC,2023-03-11 07:56:00.000000 UTC,,,20.0
8006,5446,4327,12150,21423,Shipped,2023-04-15 08:51:13.000000 UTC,2023-04-16 20:45:00.000000 UTC,,,21.0
19082,13107,10586,9671,51339,Shipped,2023-03-18 23:22:09.000000 UTC,2023-03-19 07:03:00.000000 UTC,,,21.0
25651,17576,14116,28726,69005,Shipped,2023-02-01 16:03:11.000000 UTC,2023-02-04 15:14:00.000000 UTC,,,21.0
37038,25426,20343,9007,99799,Shipped,2023-03-08 07:13:28.000000 UTC,2023-03-11 00:27:00.000000 UTC,,,21.0
53403,36756,29378,15893,143952,Shipped,2023-01-27 05:13:28.000000 UTC,2023-01-28 06:39:00.000000 UTC,,,21.0
83099,57196,45682,18678,224165,Shipped,2023-04-23 12:29:34.312924 UTC,2023-04-23 22:04:59.312924 UTC,,,21.0
135020,92830,74119,12028,363956,Shipped,2023-04-20 08:16:39.000000 UTC,2023-04-18 23:04:00.000000 UTC,,,21.0
150009,103206,82419,18146,404273,Shipped,2023-04-28 02:38:03.000000 UTC,2023-04-26 00:08:00.000000 UTC,,,21.0
156644,107790,86068,25540,422179,Shipped,2023-04-20 06:32:17.874970 UTC,2023-04-22 01:52:24.874970 UTC,,,21.0
12822,8775,7028,26196,34443,Shipped,2023-04-24 08:39:41.000000 UTC,2023-04-23 06:47:00.000000 UTC,,,22.0
21585,14811,11927,25986,58072,Shipped,2023-03-30 01:57:09.000000 UTC,2023-03-30 09:44:00.000000 UTC,,,22.0
24865,17039,13675,9101,66892,Shipped,2023-03-23 23:05:40.000000 UTC,2023-03-25 01:25:00.000000 UTC,,,22.0
27788,19107,15345,25869,74784,Shipped,2023-04-08 05:05:31.000000 UTC,2023-04-05 20:06:00.000000 UTC,,,22.0
27932,19204,15412,25774,75161,Shipped,2023-03-21 03:11:01.000000 UTC,2023-03-19 16:08:00.000000 UTC,,,22.0
29715,20404,16361,26382,79952,Shipped,2023-04-19 23:47:02.611039 UTC,2023-04-20 14:30:35.611039 UTC,,,22.0
31937,21920,17585,12467,85976,Shipped,2023-04-24 17:57:45.454455 UTC,2023-04-21 21:05:07.454455 UTC,,,22.0
32613,22390,17962,26300,87820,Shipped,2023-03-24 04:54:51.000000 UTC,2023-03-24 08:05:00.000000 UTC,,,22.0
45374,31187,24909,16973,122275,Shipped,2023-03-23 13:10:50.000000 UTC,2023-03-26 03:27:00.000000 UTC,,,22.0
46546,31990,25571,25697,125464,Shipped,2023-02-18 03:06:45.000000 UTC,2023-02-19 15:05:00.000000 UTC,,,22.0
55230,37992,30324,25569,148868,Shipped,2023-04-21 02:25:07.440667 UTC,2023-04-23 17:57:31.440667 UTC,,,22.0
56512,38875,31023,25986,152350,Shipped,2023-04-13 23:52:32.000000 UTC,2023-04-15 02:23:00.000000 UTC,,,22.0
56845,39111,31229,25511,153220,Shipped,2023-04-22 05:55:19.126353 UTC,2023-04-21 07:37:54.126353 UTC,,,22.0
72610,49927,39871,18475,195797,Shipped,2023-04-22 02:27:39.173849 UTC,2023-04-25 04:00:34.173849 UTC,,,22.0
73964,50865,40623,24923,199477,Shipped,2023-02-17 02:20:48.000000 UTC,2023-02-18 11:38:00.000000 UTC,,,22.0
81331,55963,44698,26063,219404,Shipped,2023-03-10 03:59:24.000000 UTC,2023-03-10 08:23:00.000000 UTC,,,22.0
85579,58881,47015,24490,230892,Shipped,2023-03-01 03:57:14.000000 UTC,2023-03-02 16:32:00.000000 UTC,,,22.0
93834,64549,51576,26215,253196,Shipped,2023-04-10 02:18:15.000000 UTC,2023-04-11 01:55:00.000000 UTC,,,22.0
95523,65719,52491,28486,257721,Shipped,2023-03-16 01:16:52.000000 UTC,2023-03-14 17:35:00.000000 UTC,,,22.0
119893,82432,65788,16754,323213,Shipped,2023-04-21 12:49:26.000000 UTC,2023-04-22 21:58:00.000000 UTC,,,22.0
130528,89680,71576,5913,351824,Shipped,2023-03-25 23:50:11.000000 UTC,2023-03-28 13:00:00.000000 UTC,,,22.0
134540,92490,73834,6175,362691,Shipped,2023-04-04 08:44:35.000000 UTC,2023-04-07 02:17:00.000000 UTC,,,22.0
134545,92494,73837,12473,362704,Shipped,2023-02-23 10:09:01.000000 UTC,2023-02-25 09:23:00.000000 UTC,,,22.0
136256,93676,74759,6178,367314,Shipped,2023-04-24 08:27:06.488253 UTC,2023-04-25 02:50:38.488253 UTC,,,22.0
137409,94489,75423,24923,370391,Shipped,2023-02-25 17:09:58.000000 UTC,2023-02-23 05:24:00.000000 UTC,,,22.0
142220,97806,78089,26824,383362,Shipped,2023-04-25 01:52:53.000000 UTC,2023-04-23 02:06:00.000000 UTC,,,22.0
142481,97987,78215,24490,384062,Shipped,2023-03-07 08:33:55.000000 UTC,2023-03-07 21:25:00.000000 UTC,,,22.0
152968,105249,84072,2436,412261,Shipped,2023-04-12 08:20:15.000000 UTC,2023-04-13 09:53:00.000000 UTC,,,22.0
153026,105290,84106,7782,412422,Shipped,2023-04-21 02:01:11.448740 UTC,2023-04-23 02:39:07.448740 UTC,,,22.0
156415,107636,85948,25587,421581,Shipped,2023-03-16 03:40:24.000000 UTC,2023-03-19 01:57:00.000000 UTC,,,22.0
158427,108999,87034,11651,427003,Shipped,2023-04-23 23:12:55.000000 UTC,2023-04-22 05:31:00.000000 UTC,,,22.0
165283,113711,90905,7782,445490,Shipped,2023-04-24 10:03:36.000000 UTC,2023-04-24 18:38:00.000000 UTC,,,22.0
175448,120706,96451,12473,472879,Shipped,2023-03-28 14:53:23.000000 UTC,2023-03-25 15:40:00.000000 UTC,,,22.0
15696,10782,8683,13794,42246,Shipped,2023-04-24 05:50:26.408773 UTC,2023-04-26 23:28:20.408773 UTC,,,23.0
45453,31242,24949,18266,122487,Shipped,2023-04-14 06:56:38.000000 UTC,2023-04-12 17:56:00.000000 UTC,,,23.0
57678,39682,31668,12337,155453,Shipped,2023-04-08 01:33:43.000000 UTC,2023-04-10 18:02:00.000000 UTC,,,23.0
68444,47080,37593,25696,184565,Shipped,2023-04-09 03:14:23.000000 UTC,2023-04-05 23:38:00.000000 UTC,,,23.0
71410,49126,39240,12415,192576,Shipped,2023-04-22 14:32:43.176596 UTC,2023-04-24 18:55:18.176596 UTC,,,23.0
94699,65135,52031,25521,255523,Shipped,2023-03-07 14:25:31.000000 UTC,2023-03-05 18:39:00.000000 UTC,,,23.0
100109,68829,54975,25764,270029,Shipped,2023-04-05 11:02:00.000000 UTC,2023-04-06 02:24:00.000000 UTC,,,23.0
103640,71246,56851,12415,279583,Shipped,2023-04-22 16:51:32.392343 UTC,2023-04-25 19:12:45.392343 UTC,,,23.0
114009,78372,62592,12427,307424,Shipped,2023-03-24 10:52:46.000000 UTC,2023-03-22 01:04:00.000000 UTC,,,23.0
123691,85018,67867,25415,333402,Shipped,2023-02-17 07:29:16.000000 UTC,2023-02-16 22:39:00.000000 UTC,,,23.0
127067,87289,69665,15900,342458,Shipped,2023-03-07 07:47:40.000000 UTC,2023-03-08 18:33:00.000000 UTC,,,23.0
138007,94909,75755,24956,372021,Shipped,2023-04-21 17:33:24.955123 UTC,2023-04-23 11:40:06.955123 UTC,,,23.0
170987,117669,94034,26122,460844,Shipped,2023-04-22 00:57:44.122857 UTC,2023-04-22 11:12:05.122857 UTC,,,23.0
24828,17010,13654,10922,66800,Shipped,2023-04-26 12:27:19.139237 UTC,2023-04-23 13:01:26.139237 UTC,,,24.0
28207,19384,15556,27159,75902,Shipped,2023-03-22 03:56:03.000000 UTC,2023-03-23 06:03:00.000000 UTC,,,24.0
37391,25686,20539,16123,100742,Shipped,2023-03-18 16:55:40.000000 UTC,2023-03-19 08:23:00.000000 UTC,,,24.0
37531,25787,20616,25455,101130,Shipped,2023-02-11 01:34:20.000000 UTC,2023-02-09 08:59:00.000000 UTC,,,24.0
45198,31059,24811,27159,121779,Shipped,2023-03-16 02:20:50.000000 UTC,2023-03-15 01:41:00.000000 UTC,,,24.0
50335,34584,27640,11909,135692,Shipped,2023-04-26 14:55:32.145037 UTC,2023-04-25 17:50:24.145037 UTC,,,24.0
53127,36564,29220,26349,143216,Shipped,2023-01-25 15:59:43.000000 UTC,2023-01-22 21:19:00.000000 UTC,,,24.0
54915,37771,30153,11442,148018,Shipped,2023-04-24 03:54:28.000000 UTC,2023-04-23 02:40:00.000000 UTC,,,24.0
56826,39097,31218,27078,153173,Shipped,2023-04-18 07:38:32.000000 UTC,2023-04-19 06:46:00.000000 UTC,,,24.0
57860,39812,31775,25592,155941,Shipped,2023-03-29 06:55:41.000000 UTC,2023-03-30 14:40:00.000000 UTC,,,24.0
57861,39812,31775,26264,155944,Shipped,2023-04-02 06:48:21.000000 UTC,2023-03-30 14:40:00.000000 UTC,,,24.0
59021,40631,32435,12312,159093,Shipped,2023-04-04 06:33:13.000000 UTC,2023-04-03 10:32:00.000000 UTC,,,24.0
59022,40631,32435,12171,159095,Shipped,2023-04-05 05:11:13.000000 UTC,2023-04-03 10:32:00.000000 UTC,,,24.0
64027,44026,35190,27078,172645,Shipped,2023-04-17 15:03:52.000000 UTC,2023-04-18 20:14:00.000000 UTC,,,24.0
80772,55608,44426,16990,217877,Shipped,2023-04-21 06:35:09.000000 UTC,2023-04-18 23:31:00.000000 UTC,,,24.0
83601,57540,45933,18103,225537,Shipped,2023-04-06 06:11:37.000000 UTC,2023-04-09 00:59:00.000000 UTC,,,24.0
87539,60236,48102,25677,236195,Shipped,2023-03-31 01:25:20.000000 UTC,2023-03-31 13:26:00.000000 UTC,,,24.0
88018,60550,48358,27159,237485,Shipped,2023-02-07 15:03:04.000000 UTC,2023-02-09 01:29:00.000000 UTC,,,24.0
95032,65367,52219,19166,256404,Shipped,2023-04-16 05:34:30.000000 UTC,2023-04-16 22:24:00.000000 UTC,,,24.0
96701,66522,53117,25455,260875,Shipped,2023-02-16 12:40:24.000000 UTC,2023-02-17 17:15:00.000000 UTC,,,24.0
97510,67073,53550,12306,263061,Shipped,2023-03-24 04:31:42.000000 UTC,2023-03-26 06:08:00.000000 UTC,,,24.0
126240,86714,69221,18068,340270,Shipped,2023-04-03 10:33:57.000000 UTC,2023-04-02 16:51:00.000000 UTC,,,24.0
133483,91753,73249,25995,359826,Shipped,2023-04-28 07:25:54.436480 UTC,2023-04-26 18:40:52.436480 UTC,,,24.0
137110,94275,75254,25733,369600,Shipped,2023-03-21 11:17:46.000000 UTC,2023-03-19 23:38:00.000000 UTC,,,24.0
141390,97222,77639,25804,381141,Shipped,2023-04-03 03:20:35.000000 UTC,2023-04-03 21:28:00.000000 UTC,,,24.0
141730,97465,77826,27082,382051,Shipped,2023-03-08 10:33:31.000000 UTC,2023-03-09 19:30:00.000000 UTC,,,24.0
142732,98163,78351,9057,384740,Shipped,2023-04-24 05:27:36.823906 UTC,2023-04-22 14:00:20.823906 UTC,,,24.0
157371,108293,86464,16968,424160,Shipped,2023-04-21 00:58:38.000000 UTC,2023-04-22 06:51:00.000000 UTC,,,24.0
160471,110423,88179,10995,432519,Shipped,2023-04-17 05:35:18.000000 UTC,2023-04-18 19:28:00.000000 UTC,,,24.0
170261,117177,93642,25498,458883,Shipped,2023-04-07 11:47:27.000000 UTC,2023-04-07 11:15:00.000000 UTC,,,24.0
179273,123362,98570,24869,483213,Shipped,2023-04-21 02:28:53.862808 UTC,2023-04-23 07:28:13.862808 UTC,,,24.0
26636,18281,14665,28951,71661,Cancelled,2023-04-26 10:06:53.257157 UTC,,,,3.0
20561,14108,11376,28668,55307,Cancelled,2023-04-15 07:30:17.000000 UTC,,,,3.5
67537,46473,37131,15784,182119,Cancelled,2023-04-24 06:41:05.426612 UTC,,,,3.5
80309,55288,44163,12602,216646,Cancelled,2023-04-16 06:41:52.000000 UTC,,,,3.75
128314,88124,70291,12667,345817,Cancelled,2023-04-14 03:19:12.000000 UTC,,,,4.0
115914,79713,63637,16949,312576,Cancelled,2023-02-15 22:16:18.000000 UTC,,,,5.0
139487,95931,76594,18719,376020,Cancelled,2023-04-21 13:38:18.795886 UTC,,,,5.0
126745,87066,69491,12702,341609,Cancelled,2023-04-24 04:07:37.232124 UTC,,,,6.0
33694,23149,18554,9294,90772,Cancelled,2023-04-12 00:36:46.000000 UTC,,,,6.5
181635,125009,99946,11783,489651,Cancelled,2023-03-10 12:34:03.000000 UTC,,,,7.0
39941,27461,22002,15545,107616,Cancelled,2023-04-18 01:21:35.000000 UTC,,,,8.0
61937,42646,34082,24570,166948,Cancelled,2023-04-04 10:58:41.000000 UTC,,,,8.0
142372,97915,78165,25185,383772,Cancelled,2023-03-25 05:48:27.000000 UTC,,,,8.0
166977,114892,91841,9402,450045,Cancelled,2023-04-21 01:04:59.755017 UTC,,,,8.5
80050,55106,44009,11065,215947,Cancelled,2023-04-13 02:23:51.000000 UTC,,,,9.0
95307,65567,52373,28533,257144,Cancelled,2023-04-21 11:07:20.000000 UTC,,,,9.0
2844,1932,1524,10963,7653,Cancelled,2023-04-21 22:12:40.624176 UTC,,,,9.5
38459,26428,21142,10826,103636,Cancelled,2023-04-22 09:03:29.408491 UTC,,,,9.5
112137,77090,61539,1046,302383,Cancelled,2023-04-24 04:13:05.275841 UTC,,,,9.5
147063,101162,80746,16652,396382,Cancelled,2023-02-11 13:20:37.000000 UTC,,,,9.5
42708,29359,23484,12649,115095,Cancelled,2023-03-10 03:05:31.000000 UTC,,,,10.0
44422,30536,24389,8866,119686,Cancelled,2023-04-09 01:20:20.000000 UTC,,,,10.0
89648,61671,49278,15764,241866,Cancelled,2023-02-01 17:12:02.000000 UTC,,,,10.0
124880,85804,68482,25173,336621,Cancelled,2023-04-26 15:42:34.343237 UTC,,,,10.0
154985,106651,85173,25198,417719,Cancelled,2023-04-23 04:49:51.000000 UTC,,,,10.0
157081,108089,86302,25099,423368,Cancelled,2023-02-09 11:10:23.000000 UTC,,,,10.0
178988,123168,98429,10921,482448,Cancelled,2023-04-14 15:35:07.000000 UTC,,,,10.0
43831,30129,24068,18701,118144,Cancelled,2023-04-25 03:47:03.159205 UTC,,,,10.5
76017,52275,41778,11814,204982,Cancelled,2023-04-17 02:33:02.000000 UTC,,,,10.5
136213,93648,74741,10831,367196,Cancelled,2023-04-25 08:47:06.856712 UTC,,,,10.5
2769,1882,1486,15477,7447,Cancelled,2023-04-20 06:53:34.000000 UTC,,,,11.0
24892,17061,13690,25109,66970,Cancelled,2023-04-22 12:14:13.053594 UTC,,,,11.0
96395,66319,52963,25109,260049,Cancelled,2023-04-22 06:12:48.760043 UTC,,,,11.0
4697,3207,2515,25582,12612,Cancelled,2023-01-23 09:48:41.000000 UTC,,,,12.0
31018,21293,17055,11052,83478,Cancelled,2023-04-22 12:05:40.563363 UTC,,,,12.0
47627,32728,26148,2780,128417,Cancelled,2023-04-18 14:51:00.000000 UTC,,,,12.0
51016,35061,28038,28347,137527,Cancelled,2023-04-14 09:36:29.000000 UTC,,,,12.0
71408,49125,39240,15331,192570,Cancelled,2023-04-22 17:54:19.176596 UTC,,,,12.0
100098,68823,54971,14793,270004,Cancelled,2023-02-07 02:11:08.000000 UTC,,,,12.0
102912,70731,56452,12668,277606,Cancelled,2023-03-24 21:04:30.000000 UTC,,,,12.0
115697,79567,63523,10890,311993,Cancelled,2023-04-26 16:43:35.171732 UTC,,,,12.0
143346,98597,78722,10974,386393,Cancelled,2023-02-28 08:42:51.000000 UTC,,,,12.0
147172,101233,80802,9453,396671,Cancelled,2023-04-15 21:02:59.000000 UTC,,,,12.0
153102,105346,84154,9480,412628,Cancelled,2023-02-19 13:29:04.000000 UTC,,,,12.0
165847,114121,91249,26198,447025,Cancelled,2023-04-14 03:52:05.000000 UTC,,,,12.0
180511,124228,99306,24828,486593,Cancelled,2023-03-04 23:04:57.000000 UTC,,,,12.0
42051,28902,23108,15840,113321,Cancelled,2023-04-01 10:30:46.000000 UTC,,,,13.0
68333,47004,37538,25143,184265,Cancelled,2023-04-19 23:02:32.000000 UTC,,,,13.0
13789,9454,7579,14996,37055,Cancelled,2023-04-19 05:54:27.000000 UTC,,,,13.5
14145,9713,7783,24970,38031,Cancelled,2023-04-20 04:28:16.000000 UTC,,,,14.0
110583,76001,60651,10263,298190,Cancelled,2023-04-05 06:49:17.000000 UTC,,,,14.0
131224,90155,71947,26034,353698,Cancelled,2023-03-07 03:30:31.000000 UTC,,,,14.5
142967,98332,78498,5905,385377,Cancelled,2023-04-24 07:23:57.078316 UTC,,,,14.5
6658,4525,3574,18200,17832,Cancelled,2023-02-14 05:19:41.000000 UTC,,,,15.0
9134,6234,4956,13323,24483,Cancelled,2023-04-10 14:39:58.000000 UTC,,,,15.0
34367,23611,18915,24480,92581,Cancelled,2023-04-22 08:20:14.507139 UTC,,,,15.0
38155,26206,20964,9332,102798,Cancelled,2023-04-13 12:47:48.000000 UTC,,,,15.0
47845,32874,26264,11034,129012,Cancelled,2023-03-21 12:39:24.000000 UTC,,,,15.0
55208,37975,30309,2953,148808,Cancelled,2023-03-05 13:04:35.000000 UTC,,,,15.0
58686,40398,32253,15570,158181,Cancelled,2023-04-26 14:47:49.438831 UTC,,,,15.0
89303,61447,49094,25881,240964,Cancelled,2023-04-06 06:17:22.000000 UTC,,,,15.0
96200,66186,52867,4954,259527,Cancelled,2023-03-28 06:58:14.000000 UTC,,,,15.0
117201,80604,64338,25093,316021,Cancelled,2023-04-22 22:20:12.466339 UTC,,,,15.0
125910,86489,69039,10214,339379,Cancelled,2023-03-30 11:07:54.000000 UTC,,,,15.0
143087,98417,78566,24463,385697,Cancelled,2023-04-14 18:36:18.000000 UTC,,,,15.0
150135,103293,82494,9014,404623,Cancelled,2023-03-03 15:39:42.000000 UTC,,,,15.0
155109,106737,85246,12633,418070,Cancelled,2023-02-06 06:11:37.000000 UTC,,,,15.0
173798,119570,95558,15777,468382,Cancelled,2023-04-23 13:13:40.319307 UTC,,,,15.0
7410,5038,3986,25137,19848,Cancelled,2023-04-08 09:30:03.000000 UTC,,,,16.0
21865,15003,12083,10808,58822,Cancelled,2023-03-29 03:50:44.000000 UTC,,,,16.0
59574,41028,32742,25137,160593,Cancelled,2023-04-22 09:11:58.264293 UTC,,,,16.0
72985,50193,40076,14199,196822,Cancelled,2023-04-05 06:06:35.000000 UTC,,,,16.0
105789,72746,57999,6434,285351,Cancelled,2023-04-22 02:01:44.859460 UTC,,,,16.0
137102,94272,75251,24710,369576,Cancelled,2023-03-18 01:23:48.000000 UTC,,,,16.0
142136,97746,78039,25142,383129,Cancelled,2023-04-10 15:25:19.000000 UTC,,,,16.0
144124,99133,79174,10641,388490,Cancelled,2023-04-03 00:34:55.000000 UTC,,,,16.0
160257,110269,88058,16165,431946,Cancelled,2023-03-24 00:54:36.000000 UTC,,,,16.0
34682,23816,19076,24584,93443,Cancelled,2023-04-25 01:13:29.637643 UTC,,,,17.0
59928,41258,32934,26373,161533,Cancelled,2023-03-31 09:19:58.000000 UTC,,,,17.0
102684,70583,56343,10608,276984,Cancelled,2023-03-03 02:49:10.000000 UTC,,,,17.0
165931,114185,91307,25114,447245,Cancelled,2023-04-19 14:08:37.000000 UTC,,,,17.0
174474,120043,95917,25175,470206,Cancelled,2023-02-24 07:48:49.000000 UTC,,,,17.0
9561,6529,5212,13975,25620,Cancelled,2023-02-05 00:40:16.000000 UTC,,,,18.0
41746,28689,22946,11037,112523,Cancelled,2023-04-22 08:28:32.000000 UTC,,,,18.0
43890,30169,24099,26438,118299,Cancelled,2023-03-11 09:31:58.000000 UTC,,,,18.0
75616,51996,41566,26309,203907,Cancelled,2023-03-29 06:34:32.000000 UTC,,,,18.0
89575,61623,49239,25154,241680,Cancelled,2023-03-17 08:51:24.000000 UTC,,,,18.0
89936,61865,49438,24500,242657,Cancelled,2023-04-20 11:00:23.000000 UTC,,,,18.0
93088,64035,51184,10923,251206,Cancelled,2023-04-18 14:12:28.000000 UTC,,,,18.0
